id;time;subscriber;aprefix;destination;invoicegroup;prefix;pbx;direction;volumetimesecs;price;free;forward;servingnetwork;reason;billed;zone
941748682;25-03-2019 16:31;46840836384;Sweden;467309584XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;360;2,9;no;0;;0;yes;Norden Mobil
941748882;25-03-2019 16:32;46840308799;Sweden;3935104293XX;Udland;Italy;firebrand-;ip-pstn;180;0,56;no;0;;0;yes;Europa 1
941748949;25-03-2019 16:33;46840836388;Sweden;467607873XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
941749128;25-03-2019 16:34;46840836388;Sweden;467042076XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
941749327;25-03-2019 16:35;46840836388;Sweden;64798244XX;Udland;New Zealand;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Øvrige Verden 3
941749403;25-03-2019 16:36;46840836388;Sweden;64798244XX;Udland;New Zealand;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Øvrige Verden 3
941749579;25-03-2019 16:37;46840836388;Sweden;467030538XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
941750491;25-03-2019 16:43;46840836388;Sweden;468591260XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
941751293;25-03-2019 16:48;46840836388;Sweden;467039828XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942040430;26-03-2019 08:30;4569669638;Danmark Fastnet;45208679XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;240;1,65;no;0;;0;yes;Norden Mobil (DK)
942043424;26-03-2019 08:42;4578772913;Danmark Fastnet;45311031XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;1500;10,05;no;0;;0;yes;Norden Mobil (DK)
942044056;26-03-2019 08:44;46840836384;Sweden;46370828XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
942044239;26-03-2019 08:45;4578772918;Danmark Fastnet;45418215XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;600;4,05;no;0;;0;yes;Norden Mobil (DK)
942044813;26-03-2019 08:47;4578772916;Danmark Fastnet;45699181XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
942045116;26-03-2019 08:49;46840836384;Sweden;467255001XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
942045208;26-03-2019 08:49;46840836382;Sweden;461051106XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
942045553;26-03-2019 08:50;46840836384;Sweden;467676266XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
942046203;26-03-2019 08:53;46840836384;Sweden;467307406XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
942046405;26-03-2019 08:54;46840836384;Sweden;47941660XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942046725;26-03-2019 08:55;46840836384;Sweden;3584589806XX;Udland;Finland;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
942046738;26-03-2019 08:55;46840836382;Sweden;467214528XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942046826;26-03-2019 08:55;4578772922;Danmark Fastnet;45935201XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
942046945;26-03-2019 08:56;46840308799;Sweden;467077766XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942046966;26-03-2019 08:56;46840836384;Sweden;467058509XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
942047141;26-03-2019 08:57;46840836389;Sweden;467254477XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942047177;26-03-2019 08:57;46840836384;Sweden;467651801XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;420;3,35;no;0;;0;yes;Norden Mobil
942047679;26-03-2019 08:59;46840308799;Sweden;467083242XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942048268;26-03-2019 09:01;46840836388;Sweden;467059114XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942048286;26-03-2019 09:01;4578772916;Danmark Fastnet;45511767XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942048310;26-03-2019 09:01;4578772922;Danmark Fastnet;45521941XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942048376;26-03-2019 09:01;4578772918;Danmark Fastnet;45873861XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;180;0,2;no;0;;0;yes;Norden (DK)
942048706;26-03-2019 09:02;46840308799;Sweden;467089751XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942048809;26-03-2019 09:03;46840836388;Sweden;467066029XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
942048819;26-03-2019 09:03;46840836382;Sweden;47464273XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942049251;26-03-2019 09:04;4578772918;Danmark Fastnet;45401441XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
942049301;26-03-2019 09:04;46840836388;Sweden;461407700XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
942049623;26-03-2019 09:05;46840836389;Sweden;468123177XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
942049715;26-03-2019 09:06;4578772916;Danmark Fastnet;45292280XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
942049782;26-03-2019 09:06;4578772916;Danmark Fastnet;45411250XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942049916;26-03-2019 09:07;46840836388;Sweden;467323136XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942049918;26-03-2019 09:07;46840836389;Sweden;467000386XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942049995;26-03-2019 09:07;4578772918;Danmark Fastnet;35486979XX;Udland Mobil;Iceland-Mobile;firebrand-;ip-pstn;180;3,2;no;0;;0;yes;Europa 2 Mobil
942050035;26-03-2019 09:07;46840836384;Sweden;47992060XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942050200;26-03-2019 09:08;4578772916;Danmark Fastnet;45217182XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942050289;26-03-2019 09:08;46840836388;Sweden;467676204XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;420;3,35;no;0;;0;yes;Norden Mobil
942050467;26-03-2019 09:08;46840836384;Sweden;47230262XX;Udland;Norway;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
942050695;26-03-2019 09:09;4578772916;Danmark Fastnet;47911772XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
942050960;26-03-2019 09:10;46840308799;Sweden;47909244XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;240;2;no;0;;0;yes;Norden Mobil
942051083;26-03-2019 09:11;4578772922;Danmark Fastnet;45302146XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942051112;26-03-2019 09:11;46840836384;Sweden;46877263XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
942051145;26-03-2019 09:11;4578772918;Danmark Fastnet;45212269XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
942051458;26-03-2019 09:12;4578772922;Danmark Fastnet;45214122XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
942051476;26-03-2019 09:12;4578772916;Danmark Fastnet;45224312XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942051702;26-03-2019 09:13;46840836384;Sweden;467304133XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
942051911;26-03-2019 09:14;4578772918;Danmark Fastnet;45452629XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
942051983;26-03-2019 09:14;4578772916;Danmark Fastnet;45407778XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942052576;26-03-2019 09:16;4578772918;Danmark Fastnet;45391431XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden (DK)
942052658;26-03-2019 09:16;4533456544;Danmark Fastnet;45594306XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;420;0,4;no;0;;0;yes;Norden (DK)
942052695;26-03-2019 09:16;46840836384;Sweden;467069019XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
942052703;26-03-2019 09:16;46840836389;Sweden;468519811XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
942052724;26-03-2019 09:17;46840836382;Sweden;467061839XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;600;4,7;no;0;;0;yes;Norden Mobil
942052776;26-03-2019 09:17;46840836388;Sweden;467308770XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
942052870;26-03-2019 09:17;4578772916;Danmark Fastnet;45208597XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942052936;26-03-2019 09:17;4578772922;Danmark Fastnet;45307420XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;240;1,65;no;0;;0;yes;Norden Mobil (DK)
942053073;26-03-2019 09:18;46840308799;Sweden;468578079XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
942053180;26-03-2019 09:18;4578772918;Danmark Fastnet;45204025XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
942053226;26-03-2019 09:18;46840308799;Sweden;461055600XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
942053477;26-03-2019 09:19;4578772918;Danmark Fastnet;45418559XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942053571;26-03-2019 09:20;46840836388;Sweden;467342232XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942053737;26-03-2019 09:20;4578772918;Danmark Fastnet;45303573XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942053975;26-03-2019 09:21;4578772916;Danmark Fastnet;45412776XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
942054195;26-03-2019 09:22;46840836384;Sweden;467083073XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942054269;26-03-2019 09:22;46840836388;Sweden;467016940XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942054327;26-03-2019 09:22;4578772918;Danmark Fastnet;45608982XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942054479;26-03-2019 09:23;46840836384;Sweden;468553854XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
942054529;26-03-2019 09:23;46840836388;Sweden;4646840291XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
942054626;26-03-2019 09:23;46840836388;Sweden;4646840291XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
942054945;26-03-2019 09:25;46840836384;Sweden;467064688XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942054989;26-03-2019 09:25;4578772918;Danmark Fastnet;45239324XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
942055095;26-03-2019 09:25;46840836388;Sweden;467041385XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942055332;26-03-2019 09:26;46840836384;Sweden;467688080XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942055753;26-03-2019 09:28;46840836384;Sweden;467028355XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
942056122;26-03-2019 09:29;46840308799;Sweden;965667883XX;Udland Mobil;Kuwait-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Asien Mobil
942056213;26-03-2019 09:29;46840836388;Sweden;467055921XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942056594;26-03-2019 09:30;46840836388;Sweden;467391786XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
942056845;26-03-2019 09:31;4578772919;Danmark Fastnet;45314831XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942056977;26-03-2019 09:32;46840836388;Sweden;467626367XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942057034;26-03-2019 09:32;4578772915;Danmark Fastnet;485888118XX;Udland;Poland;firebrand-;ip-pstn;300;0,8;no;0;;0;yes;Europa 1
942057068;26-03-2019 09:32;46840836388;Sweden;467607873XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
942057244;26-03-2019 09:33;46840836388;Sweden;467030538XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942057318;26-03-2019 09:33;46840836388;Sweden;4683478XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
942057476;26-03-2019 09:34;4570200645;Danmark 70 nummer;45537471XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
942057683;26-03-2019 09:34;46840836384;Sweden;467024008XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942057798;26-03-2019 09:35;46840836388;Sweden;46467033837XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
942057849;26-03-2019 09:35;4578772918;Danmark Fastnet;45407232XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942057867;26-03-2019 09:35;46840836388;Sweden;461976180XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
942057902;26-03-2019 09:35;46840836384;Sweden;467037700XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942058010;26-03-2019 09:35;46840836382;Sweden;468527210XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
942058166;26-03-2019 09:36;4578772922;Danmark Fastnet;45285935XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942058240;26-03-2019 09:36;46840836388;Sweden;461976180XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
942058350;26-03-2019 09:36;4578772916;Danmark Fastnet;45307967XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942058498;26-03-2019 09:37;4578772919;Danmark Fastnet;45505214XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
942058566;26-03-2019 09:37;4578772918;Danmark Fastnet;45511777XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942058588;26-03-2019 09:37;4578772922;Danmark Fastnet;45222116XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942058979;26-03-2019 09:39;4578772918;Danmark Fastnet;45702019XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
942059156;26-03-2019 09:39;4578772922;Danmark Fastnet;45615403XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
942059346;26-03-2019 09:40;4569804965;Danmark Fastnet;45308036XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
942059395;26-03-2019 09:40;46840836388;Sweden;467033769XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942059757;26-03-2019 09:41;4578772918;Danmark Fastnet;45238397XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942059914;26-03-2019 09:42;4578772922;Danmark Fastnet;45514089XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
942060102;26-03-2019 09:42;46840836388;Sweden;467619944XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942060290;26-03-2019 09:43;46840836384;Sweden;467056656XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942060341;26-03-2019 09:43;46840836388;Sweden;467368491XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;900;6,95;no;0;;0;yes;Norden Mobil
942060420;26-03-2019 09:43;4578772918;Danmark Fastnet;35485664XX;Udland Mobil;Iceland-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 2 Mobil
942060797;26-03-2019 09:45;46840836382;Sweden;468578843XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
942060995;26-03-2019 09:45;4578772911;Danmark Fastnet;45289291XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
942061069;26-03-2019 09:46;46840836384;Sweden;47920973XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
942061197;26-03-2019 09:46;4578772916;Danmark Fastnet;45307569XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
942061557;26-03-2019 09:47;4578772922;Danmark Fastnet;45272128XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
942061606;26-03-2019 09:47;4578772919;Danmark Fastnet;45208405XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942061636;26-03-2019 09:47;46840308799;Sweden;47922017XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
942061921;26-03-2019 09:48;4578772918;Danmark Fastnet;45216130XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
942062905;26-03-2019 09:51;4578772918;Danmark Fastnet;45312404XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942063145;26-03-2019 09:52;4578772916;Danmark Fastnet;45203066XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942063284;26-03-2019 09:53;4578772918;Danmark Fastnet;45294748XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942063523;26-03-2019 09:53;46840836384;Sweden;467022514XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
942063783;26-03-2019 09:54;4578772918;Danmark Fastnet;45262811XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942064284;26-03-2019 09:56;4578772916;Danmark Fastnet;45416004XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
942064672;26-03-2019 09:57;46840836384;Sweden;467274578XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
942065322;26-03-2019 09:59;4578772913;Danmark Fastnet;3585038802XX;Udland Mobil;Finland-Mobile;firebrand-;ip-pstn;420;3,35;no;0;;0;yes;Norden Mobil
942065342;26-03-2019 09:59;46840308799;Sweden;467066506XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942065678;26-03-2019 10:00;46840836382;Sweden;467330189XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
942065692;26-03-2019 10:00;46840836384;Sweden;47481252XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942065820;26-03-2019 10:01;46840308799;Sweden;467277646XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942065866;26-03-2019 10:01;46840308799;Sweden;467274688XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
942065975;26-03-2019 10:01;4578772922;Danmark Fastnet;45615403XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
942066207;26-03-2019 10:02;46840836384;Sweden;467035164XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
942066369;26-03-2019 10:03;46840308799;Sweden;467320514XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
942066463;26-03-2019 10:03;46840836384;Sweden;467307462XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
942066528;26-03-2019 10:03;46840836389;Sweden;469069517XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
942066626;26-03-2019 10:03;4578772918;Danmark Fastnet;45898992XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
942066738;26-03-2019 10:04;46840308799;Sweden;47945026XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
942066766;26-03-2019 10:04;46840836384;Sweden;467031735XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;540;4,25;no;0;;0;yes;Norden Mobil
942066808;26-03-2019 10:04;4578772918;Danmark Fastnet;45898992XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
942067046;26-03-2019 10:05;4578772919;Danmark Fastnet;45613884XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
942067481;26-03-2019 10:06;4578772911;Danmark Fastnet;45383870XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
942067537;26-03-2019 10:06;4570200645;Danmark 70 nummer;45408886XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;360;2,45;no;0;;0;yes;Norden Mobil (DK)
942067566;26-03-2019 10:07;4578772919;Danmark Fastnet;45762240XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
942067584;26-03-2019 10:07;4578772911;Danmark Fastnet;45304658XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
942067613;26-03-2019 10:07;4570200645;Danmark 70 nummer;45537471XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942067693;26-03-2019 10:07;4570200645;Danmark 70 nummer;45537471XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942067717;26-03-2019 10:07;46840308799;Sweden;47993436XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
942068173;26-03-2019 10:08;4569804965;Danmark Fastnet;45308036XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
942068276;26-03-2019 10:09;4578772918;Danmark Fastnet;45898992XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
942068517;26-03-2019 10:10;4569804979;Danmark Fastnet;45308036XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942068686;26-03-2019 10:10;4569804979;Danmark Fastnet;45308036XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942068842;26-03-2019 10:11;4569804965;Danmark Fastnet;45297003XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
942068980;26-03-2019 10:11;46840836389;Sweden;46840560XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
